timestamp,id,rating,18_group,is_mi,fall_1,fall_2,fall_3,spring_1,spring_2,spring_3,is_first_time,percentile,17_group,blended,is_ml_student,is_first_place,is_last_place
2020-05-19 00:00:51.191,840e108d7366fbf4f985f267c74ad523,675,188.0,0.0,Высокопроизводительные вычисления,Сбор и обработка данных с помощью краудсорсинга,Язык SQL,Компьютерные сети,Промышленное программирование на языке Java,Машинное обучение 2,Нет,0.2914798206278026,0.0,,0.0,,
2020-05-19 00:09:12.146,efc406545c2b0e958ec89b4c1e4f7a28,615,187.0,0.0,Безопасность компьютерных систем,Язык SQL,Высокопроизводительные вычисления,Системы баз данных,Компьютерные сети,Машинное обучение 2,Да,0.5829596412556054,0.0,,0.0,,
2020-05-19 00:21:41.444,cef7df6fa798b759b2a5763b7d0c5d38,750,181.0,0.0,Матричные вычисления,Statistical Learning Theory,Высокопроизводительные вычисления,Компьютерные сети,Дискретная оптимизация,Промышленное программирование на языке Java,Да,0.04932735426008972,0.0,,0.0,,
2020-05-19 00:22:56.525,04f9a2dd035a040318ecd064959df3a0,757,182.0,0.0,Безопасность компьютерных систем,Сбор и обработка данных с помощью краудсорсинга,Statistical Learning Theory,Промышленное программирование на языке Java,Компьютерные сети,Дискретная оптимизация,Да,0.02690582959641252,0.0,,1.0,,
2020-05-19 00:23:18.680,c7f617262a8d9350bcbba27f6d65d86a,587,181.0,0.0,Высокопроизводительные вычисления,Безопасность компьютерных систем,Язык SQL,Машинное обучение 2,Машинное обучение 2,Компьютерные сети,Нет,0.7085201793721974,0.0,,0.0,,
2020-05-19 00:23:26.728,bbc73542db4946bde4d115b4dd944427,609,181.0,0.0,Высокопроизводительные вычисления,Безопасность компьютерных систем,Язык SQL,Машинное обучение 2,Компьютерные сети,Дискретная оптимизация,Нет,0.6098654708520179,0.0,,0.0,,
2020-05-19 01:06:33.901,b5548f676fbdd51ea08b8c3cc6c81105,583,188.0,0.0,Безопасность компьютерных систем,Сбор и обработка данных с помощью краудсорсинга,Язык SQL,Компьютерные сети,Системы баз данных,Системы баз данных,Да,0.726457399103139,0.0,,0.0,,
2020-05-19 01:15:42.891,1386d00c9c8229c2be3c0956949ee122,545,181.0,0.0,Statistical Learning Theory,Моделирование временных рядов,Сбор и обработка данных с помощью краудсорсинга,Машинное обучение 2,Дискретная оптимизация,Численные методы,Да,0.8878923766816144,0.0,,0.0,,
2020-05-19 03:24:28.918,c154bbf18efdd4d760e52155eaa87929,635,185.0,1.0,Безопасность компьютерных систем,Сбор и обработка данных с помощью краудсорсинга,Высокопроизводительные вычисления,Компьютерные сети,Машинное обучение 2,Промышленное программирование на языке Java,Да,0.4798206278026906,0.0,,0.0,,
2020-05-19 18:12:01.600,4d7035f3a6d0c55c4fbcf4031679545a,621,181.0,0.0,Язык SQL,Statistical Learning Theory,Высокопроизводительные вычисления,Машинное обучение 2,Компьютерные сети,Анализ данных в бизнесе,Да,0.5515695067264574,0.0,,0.0,,
2020-05-20 11:34:10.787,7a21ef645ecb42198be493dd65320e78,495,188.0,0.0,Принятие решений в условиях риска и неопределённости,Язык SQL,Сбор и обработка данных с помощью краудсорсинга,Анализ данных в бизнесе,Промышленное программирование на языке Java,Дополнительные главы прикладной статистики,Да,0.9955156950672646,0.0,,0.0,,True
2020-05-20 11:49:38.801,bd416140ecdb32b6dbd7f40820bf63b1,518,185.0,0.0,Безопасность компьютерных систем,Теория баз данных,Язык SQL,Машинное обучение 2,Компьютерные сети,Промышленное программирование на языке Java,Да,0.9775784753363229,0.0,,0.0,,
2020-05-20 11:57:07.326,e6f5eb76b34e7ab7bac753e6cb0a2279,634,184.0,0.0,Теория баз данных,Безопасность компьютерных систем,Моделирование временных рядов,Компьютерные сети,Промышленное программирование на языке Java,Анализ данных в бизнесе,Да,0.484304932735426,0.0,,0.0,,
2020-05-21 16:33:15.899,1341f488fae5f1ccf164960fd6506cd0,584,188.0,0.0,Язык SQL,Теория баз данных,Безопасность компьютерных систем,Промышленное программирование на языке Java,Компьютерные сети,Системы баз данных,Да,0.7219730941704036,0.0,,0.0,,
2020-05-24 01:21:31.946,04bcb5c9d23813ffa940e1febb27fadc,646,186.0,0.0,Теория баз данных,Высокопроизводительные вычисления,Безопасность компьютерных систем,Компьютерные сети,Дискретная оптимизация,Машинное обучение 2,Нет,0.4304932735426009,0.0,,0.0,,
2020-05-24 01:23:31.946,9d19b0d5f4fc8d7edc2258406f872c4e,695,188.0,0.0,Безопасность компьютерных систем,Язык SQL,Высокопроизводительные вычисления,Компьютерные сети,Дискретная оптимизация,Численные методы,,0.1973094170403588,0.0,,0.0,,
2020-05-14 20:23:21.662,d555d2805e1d93d4f023e57dc4c8f403,996,0.0,0.0,Безопасность компьютерных систем,Глубинное обучение в обработке звука,Байесовские методы машинного обучения,Компьютерное зрение,Обучение с подкреплением,Проектирование и разработка высоконагруженных сервисов,Да,0.9637681159420289,172.0,DevOps,0.0,,True
2020-05-14 20:47:13.833,253bbe1a2021d0404712a1e4acd22939,1106,0.0,0.0,Безопасность компьютерных систем,Моделирование временных рядов,Statistical Learning Theory,Проектирование и разработка высоконагруженных сервисов,Численные методы,Методы сжатия и передачи медиаданных,Да,0.6739130434782609,176.0,DevOps,0.0,,
2020-05-14 20:52:42.734,881b1a6fda195b354ae2edb396a69f5d,1084,0.0,0.0,Безопасность компьютерных систем,Анализ неструктурированных данных,Глубинное обучение в обработке звука,Компьютерное зрение,Проектирование и разработка высоконагруженных сервисов,Генеративные модели в машинном обучении,Да,0.782608695652174,172.0,DevOps,0.0,,
2020-05-14 21:03:02.916,5a9b8ac11ad05b39a58b0e04a263bf4c,1170,0.0,0.0,Глубинное обучение в обработке звука,Statistical Learning Theory,Сбор и обработка данных с помощью краудсорсинга,Конфликты и кооперация,Обучение с подкреплением,Генеративные модели в машинном обучении,Да,0.4420289855072463,171.0,DevOps,0.0,,
2020-05-14 21:10:54.945,1bbbfae51794b83c769b634be8da7b8d,1078,0.0,0.0,Безопасность компьютерных систем,Высокопроизводительные вычисления,Анализ неструктурированных данных,Проектирование и разработка высоконагруженных сервисов,Методы сжатия и передачи медиаданных,Конфликты и кооперация,Да,0.7898550724637681,176.0,DevOps,0.0,,
2020-05-14 21:10:58.417,8c3aa7371731bef999519c3de2c47423,1101,0.0,0.0,Безопасность компьютерных систем,Высокопроизводительные вычисления,Анализ неструктурированных данных,Проектирование и разработка высоконагруженных сервисов,Методы сжатия и передачи медиаданных,Конфликты и кооперация,Да,0.6956521739130435,176.0,DevOps,0.0,,
2020-05-14 21:11:10.168,1b7e1b30238f393811a2b48c6f6a060f,1129,0.0,0.0,Высокопроизводительные вычисления,Безопасность компьютерных систем,Сбор и обработка данных с помощью краудсорсинга,Проектирование и разработка высоконагруженных сервисов,Методы сжатия и передачи медиаданных,Компьютерное зрение,Да,0.5942028985507246,175.0,DevOps,0.0,,
2020-05-14 21:22:23.394,d670dfbe253658a4e427a5569c59de9e,1209,0.0,0.0,Высокопроизводительные вычисления,Безопасность компьютерных систем,Принятие решений в условиях риска и неопределённости,Проектирование и разработка высоконагруженных сервисов,Методы сжатия и передачи медиаданных,Конфликты и кооперация,Да,0.2681159420289855,175.0,DevOps,0.0,,
2020-05-14 21:52:43.844,3a7326c9e355a67d3805824ca34c4bc5,1457,0.0,0.0,Statistical Learning Theory,Высокопроизводительные вычисления,Statistical Learning Theory,Символьные вычисления,Численные методы,Символьные вычисления,Да,0.0,173.0,Введение в дифференциальную геометрию,0.0,True,
2020-05-14 22:00:50.760,2ca6917be428f8b84f6f15cdcbea2143,1071,0.0,0.0,Анализ неструктурированных данных,Глубинное обучение в обработке звука,Высокопроизводительные вычисления,Проектирование и разработка высоконагруженных сервисов,Обучение с подкреплением,Генеративные модели в машинном обучении,Да,0.8188405797101449,172.0,DevOps,0.0,,
2020-05-14 22:14:39.567,3e88c8d53bcd73595d2bbcdd8c51c1bf,1118,0.0,0.0,Байесовские методы машинного обучения,Сбор и обработка данных с помощью краудсорсинга,Анализ неструктурированных данных,Компьютерное зрение,Проектирование и разработка высоконагруженных сервисов,Обучение с подкреплением,Да,0.6376811594202898,172.0,DevOps,0.0,,True
2020-05-14 22:44:48.487,308ec2ced0092de5474a1a8f4c0bfcfd,1237,0.0,0.0,Высокопроизводительные вычисления,Безопасность компьютерных систем,Моделирование временных рядов,Проектирование и разработка высоконагруженных сервисов,Методы сжатия и передачи медиаданных,Численные методы,Да,0.1884057971014492,175.0,DevOps,0.0,,
2020-05-14 22:53:32.547,8e8d87fd686122d2c061d7b1eea2d3c5,1217,0.0,0.0,Безопасность компьютерных систем,Высокопроизводительные вычисления,Сбор и обработка данных с помощью краудсорсинга,Проектирование и разработка высоконагруженных сервисов,Методы сжатия и передачи медиаданных,Генеративные модели в машинном обучении,Да,0.2536231884057971,175.0,DevOps,0.0,,
2020-05-14 22:57:27.437,5d1deb0ae3a69348a018881ac785fd90,1066,0.0,0.0,Высокопроизводительные вычисления,Безопасность компьютерных систем,Statistical Learning Theory,Методы сжатия и передачи медиаданных,Символьные вычисления,Компьютерное зрение,Да,0.8260869565217391,173.0,DevOps,0.0,,
2020-05-14 23:16:27.078,e242616383e4cb90672c3dbcf146bf3b,1273,0.0,0.0,Безопасность компьютерных систем,Сбор и обработка данных с помощью краудсорсинга,Глубинное обучение в обработке звука,Проектирование и разработка высоконагруженных сервисов,Методы сжатия и передачи медиаданных,Компьютерное зрение,Да,0.1159420289855072,176.0,DevOps,0.0,,
2020-05-14 23:31:44.702,e22f8203911170e6b68b1b88cf85fee2,1247,0.0,0.0,Высокопроизводительные вычисления,Безопасность компьютерных систем,Моделирование временных рядов,Проектирование и разработка высоконагруженных сервисов,Методы сжатия и передачи медиаданных,Численные методы,Да,0.1521739130434783,175.0,Введение в дифференциальную геометрию,0.0,,
2020-05-14 23:33:21.310,e0fceae1e285f737630bb6123a1bd85d,1203,0.0,0.0,Высокопроизводительные вычисления,Высокопроизводительные вычисления,Высокопроизводительные вычисления,Проектирование и разработка высоконагруженных сервисов,Проектирование и разработка высоконагруженных сервисов,Символьные вычисления,Да,0.3115942028985508,173.0,DevOps,0.0,,
2020-05-14 23:33:26.537,276e2ccf4903d4ddf856b20a2b08394e,1123,0.0,0.0,Байесовские методы машинного обучения,Statistical Learning Theory,Глубинное обучение в обработке звука,Конфликты и кооперация,Обучение с подкреплением,Символьные вычисления,Да,0.6231884057971014,173.0,Введение в дифференциальную геометрию,0.0,,
2020-05-15 13:37:30.790,ea682b140a15d40156a00aaf0234a91e,1172,0.0,0.0,Анализ неструктурированных данных,Глубинное обучение в обработке звука,Байесовские методы машинного обучения,Обучение с подкреплением,Проектирование и разработка высоконагруженных сервисов,Генеративные модели в машинном обучении,Да,0.4347826086956522,175.0,Соревновательный анализ данных,0.0,,
2020-05-15 14:40:08.537,e6f751a81ab2d5197e8237a96656144d,1047,0.0,0.0,Высокопроизводительные вычисления,Statistical Learning Theory,Моделирование временных рядов,Проектирование и разработка высоконагруженных сервисов,Численные методы,Компьютерное зрение,Да,0.8840579710144928,176.0,Соревновательный анализ данных,0.0,,
2020-05-15 22:45:38.327,594c54bb30547b44c9cc617aa2754f10,1293,0.0,0.0,Безопасность компьютерных систем,Моделирование временных рядов,Высокопроизводительные вычисления,Методы сжатия и передачи медиаданных,Компьютерное зрение,Проектирование и разработка высоконагруженных сервисов,Да,0.07246376811594202,174.0,DevOps,0.0,,
2020-05-15 23:07:20.257,492c677be00bb8223ebbaffa3aff2549,1216,0.0,0.0,Безопасность компьютерных систем,Анализ неструктурированных данных,Глубинное обучение в обработке звука,Проектирование и разработка высоконагруженных сервисов,Генеративные модели в машинном обучении,Обучение с подкреплением,Да,0.2608695652173914,173.0,DevOps,0.0,,
2020-05-16 01:07:58.660,180cf0e0dc7a6f88e76e3076cb761d26,1051,0.0,0.0,Безопасность компьютерных систем,Высокопроизводительные вычисления,Сбор и обработка данных с помощью краудсорсинга,Проектирование и разработка высоконагруженных сервисов,Конфликты и кооперация,Численные методы,Да,0.8695652173913043,177.0,DevOps,0.0,,
2020-05-16 13:41:15.484,e86ac9984ebea336a2a71b6bd9929702,1240,0.0,0.0,Statistical Learning Theory,Байесовские методы машинного обучения,Высокопроизводительные вычисления,Символьные вычисления,Компьютерное зрение,Проектирование и разработка высоконагруженных сервисов,Да,0.1739130434782609,173.0,Введение в дифференциальную геометрию,0.0,,
2020-05-16 22:20:51.266,93c0280966ae263fe26c5d78f719f2ae,1265,0.0,0.0,Анализ неструктурированных данных,Байесовские методы машинного обучения,Моделирование временных рядов,Генеративные модели в машинном обучении,Компьютерное зрение,Обучение с подкреплением,Да,0.1304347826086957,171.0,Соревновательный анализ данных,0.0,,
2020-05-17 03:06:53.984,fc833a2815fa010d53b0047244438d9d,1250,0.0,0.0,Statistical Learning Theory,Байесовские методы машинного обучения,Моделирование временных рядов,Символьные вычисления,Компьютерное зрение,Конфликты и кооперация,Да,0.144927536231884,173.0,Введение в дифференциальную геометрию,0.0,,
2020-05-17 11:16:46.730,1a45910254951a8a55dd65cf4dc24b6d,1206,0.0,0.0,Анализ неструктурированных данных,Байесовские методы машинного обучения,Statistical Learning Theory,Компьютерное зрение,Обучение с подкреплением,Проектирование и разработка высоконагруженных сервисов,Да,0.2826086956521739,171.0,Соревновательный анализ данных,0.0,,
2020-05-17 11:31:43.285,b3cbd3541c0cf66ff4eb2bc1596bb149,1333,0.0,0.0,Байесовские методы машинного обучения,Statistical Learning Theory,Моделирование временных рядов,Символьные вычисления,Обучение с подкреплением,Генеративные модели в машинном обучении,Да,0.02173913043478259,173.0,Соревновательный анализ данных,0.0,,
2020-05-17 13:02:46.680,82bc94a50a6c08a67ad9bf3d9791c459,1199,0.0,0.0,Моделирование временных рядов,Безопасность компьютерных систем,Анализ неструктурированных данных,Численные методы,Компьютерное зрение,Обучение с подкреплением,Да,0.3405797101449275,175.0,Введение в дифференциальную геометрию,0.0,,
2020-05-17 14:16:14.335,e11399490117e1913ae79d09a5a2b981,1053,0.0,0.0,Анализ неструктурированных данных,Глубинное обучение в обработке звука,Высокопроизводительные вычисления,Обучение с подкреплением,Проектирование и разработка высоконагруженных сервисов,Компьютерное зрение,Да,0.855072463768116,172.0,DevOps,0.0,,
2020-05-17 14:35:15.171,a31027b4218c8cca257f9b9cd07791d2,1032,0.0,0.0,Анализ неструктурированных данных,Сбор и обработка данных с помощью краудсорсинга,Безопасность компьютерных систем,Обучение с подкреплением,Конфликты и кооперация,Компьютерное зрение,Да,0.9130434782608696,172.0,DevOps,0.0,,
2020-05-17 14:43:12.815,fc8b84c5df1ea8bf6e5da51945124d57,1204,0.0,0.0,Байесовские методы машинного обучения,Высокопроизводительные вычисления,Анализ неструктурированных данных,Проектирование и разработка высоконагруженных сервисов,Обучение с подкреплением,Компьютерное зрение,Да,0.3043478260869565,171.0,DevOps,0.0,,
2020-05-17 14:54:06.245,674d6e333a907d65780e9618436f1952,1098,0.0,0.0,Байесовские методы машинного обучения,Анализ неструктурированных данных,Сбор и обработка данных с помощью краудсорсинга,Обучение с подкреплением,Компьютерное зрение,Генеративные модели в машинном обучении,Да,0.7101449275362319,172.0,DevOps,0.0,,
2020-05-17 14:56:23.645,71c8f779c794a59d749092a11a350557,1128,0.0,0.0,Безопасность компьютерных систем,Глубинное обучение в обработке звука,Моделирование временных рядов,Обучение с подкреплением,Методы сжатия и передачи медиаданных,Компьютерное зрение,Да,0.6014492753623188,172.0,DevOps,0.0,,
2020-05-17 15:43:40.067,7134f24c241836458335aa3abb8d8727,1089,0.0,0.0,Сбор и обработка данных с помощью краудсорсинга,Анализ неструктурированных данных,Глубинное обучение в обработке звука,Обучение с подкреплением,Компьютерное зрение,Генеративные модели в машинном обучении,Да,0.7463768115942029,172.0,DevOps,0.0,,
2020-05-17 15:55:40.828,906692ccd33f59058380aac1598c5480,1143,0.0,0.0,Анализ неструктурированных данных,Байесовские методы машинного обучения,Глубинное обучение в обработке звука,Обучение с подкреплением,Генеративные модели в машинном обучении,Компьютерное зрение,Нет,0.5471014492753623,172.0,DevOps,0.0,,
2020-05-17 16:08:17.948,757ce29d3647ee4aff21bc1a62849805,1181,0.0,0.0,Глубинное обучение в обработке звука,Анализ неструктурированных данных,Байесовские методы машинного обучения,Обучение с подкреплением,Проектирование и разработка высоконагруженных сервисов,Методы сжатия и передачи медиаданных,Да,0.4130434782608695,171.0,Соревновательный анализ данных,0.0,,
2020-05-17 16:17:12.292,2e04f9bc8796f095ed7b9c7941df91a6,1077,0.0,0.0,Сбор и обработка данных с помощью краудсорсинга,Анализ неструктурированных данных,Глубинное обучение в обработке звука,Обучение с подкреплением,Конфликты и кооперация,Компьютерное зрение,Да,0.7971014492753623,172.0,Соревновательный анализ данных,0.0,,
2020-05-17 16:35:49.284,976376a468b8f4d1e3c48f7acb29c2e4,1167,0.0,0.0,Байесовские методы машинного обучения,Анализ неструктурированных данных,Глубинное обучение в обработке звука,Обучение с подкреплением,Генеративные модели в машинном обучении,Компьютерное зрение,Да,0.4492753623188406,171.0,Соревновательный анализ данных,0.0,,
2020-05-17 17:59:12.470,c39a1776d2509b6383ab9a7af9cba0ca,1162,0.0,0.0,Анализ неструктурированных данных,Сбор и обработка данных с помощью краудсорсинга,Глубинное обучение в обработке звука,Обучение с подкреплением,Компьютерное зрение,Конфликты и кооперация,Да,0.4782608695652174,171.0,DevOps,0.0,,
2020-05-17 18:04:39.903,c1e88502b6673d22c38ee1352e3a1dd9,985,0.0,0.0,Анализ неструктурированных данных,Моделирование временных рядов,Сбор и обработка данных с помощью краудсорсинга,Обучение с подкреплением,Компьютерное зрение,Генеративные модели в машинном обучении,Да,0.9710144927536232,172.0,Соревновательный анализ данных,0.0,,True
2020-05-17 18:29:44.851,bba51e2f648cb3323b96858a404dacea,1052,0.0,0.0,Сбор и обработка данных с помощью краудсорсинга,Моделирование временных рядов,Анализ неструктурированных данных,Методы сжатия и передачи медиаданных,Обучение с подкреплением,Численные методы,Да,0.8623188405797102,172.0,Соревновательный анализ данных,0.0,,
2020-05-17 19:44:23.500,d028e00edda581b07bcbe6b841e6dc39,1242,0.0,0.0,Байесовские методы машинного обучения,Анализ неструктурированных данных,Глубинное обучение в обработке звука,Обучение с подкреплением,Генеративные модели в машинном обучении,Компьютерное зрение,Да,0.1666666666666666,171.0,DevOps,0.0,,
2020-05-17 22:08:57.825,840716fde17a536f5e067546ab49a8a7,1325,0.0,0.0,Байесовские методы машинного обучения,Глубинное обучение в обработке звука,Анализ неструктурированных данных,Генеративные модели в машинном обучении,Компьютерное зрение,Обучение с подкреплением,Да,0.02898550724637683,171.0,DevOps,0.0,,
2020-05-17 23:01:57.047,c93289511bf5625a199d4ae9b889a06a,1159,0.0,0.0,Байесовские методы машинного обучения,Statistical Learning Theory,Сбор и обработка данных с помощью краудсорсинга,Обучение с подкреплением,Компьютерное зрение,Численные методы,Да,0.4927536231884058,171.0,Соревновательный анализ данных,0.0,,
2020-05-18 00:11:46.477,2d23e58ee8e952b48da12adcb71f2db0,1138,0.0,0.0,Анализ неструктурированных данных,Глубинное обучение в обработке звука,Безопасность компьютерных систем,Обучение с подкреплением,Методы сжатия и передачи медиаданных,Компьютерное зрение,Да,0.5652173913043479,171.0,DevOps,0.0,,
2020-05-18 10:22:57.608,db450211a009799155ed6494957be8c7,1183,0.0,0.0,Анализ неструктурированных данных,Глубинное обучение в обработке звука,Сбор и обработка данных с помощью краудсорсинга,Обучение с подкреплением,Проектирование и разработка высоконагруженных сервисов,Методы сжатия и передачи медиаданных,Да,0.3985507246376812,172.0,DevOps,0.0,,
2020-05-18 10:52:37.684,d81070e804b5757d118efba759e707e8,1228,0.0,0.0,Байесовские методы машинного обучения,Анализ неструктурированных данных,Сбор и обработка данных с помощью краудсорсинга,Обучение с подкреплением,Компьютерное зрение,Проектирование и разработка высоконагруженных сервисов,Да,0.2173913043478261,171.0,DevOps,0.0,,
2020-05-18 11:19:43.926,ce2a9120d5581dcd8bd0d6252918c9ec,1100,0.0,0.0,Statistical Learning Theory,Моделирование временных рядов,Глубинное обучение в обработке звука,Компьютерное зрение,Символьные вычисления,Методы сжатия и передачи медиаданных,Да,0.7028985507246377,173.0,Соревновательный анализ данных,0.0,,
2020-05-18 12:39:47.722,7fe7df0d207babbf30249b3063ac1f26,1365,0.0,0.0,Высокопроизводительные вычисления,Сбор и обработка данных с помощью краудсорсинга,Моделирование временных рядов,Проектирование и разработка высоконагруженных сервисов,Методы сжатия и передачи медиаданных,Методы сжатия и передачи медиаданных,Да,0.007246376811594235,175.0,DevOps,0.0,,
2020-05-18 12:40:49.066,5d76b97bcf684f8a1ec03057dd94d416,1257,0.0,0.0,Высокопроизводительные вычисления,Сбор и обработка данных с помощью краудсорсинга,Моделирование временных рядов,Проектирование и разработка высоконагруженных сервисов,Методы сжатия и передачи медиаданных,Методы сжатия и передачи медиаданных,Да,0.1376811594202898,175.0,DevOps,0.0,,
2020-05-18 12:49:52.430,df4d59dca630b474f77b0103cac53b52,1246,0.0,0.0,Высокопроизводительные вычисления,Безопасность компьютерных систем,Анализ неструктурированных данных,Проектирование и разработка высоконагруженных сервисов,Методы сжатия и передачи медиаданных,Конфликты и кооперация,Да,0.1594202898550725,175.0,DevOps,0.0,,
2020-05-18 13:07:09.499,29d0fcf21c4db938fae688bb09078f8d,1166,0.0,0.0,Сбор и обработка данных с помощью краудсорсинга,Анализ неструктурированных данных,Глубинное обучение в обработке звука,Конфликты и кооперация,Обучение с подкреплением,Компьютерное зрение,Да,0.4565217391304348,172.0,Соревновательный анализ данных,0.0,,
2020-05-18 13:24:26.832,4df9699d2022802f80b3e6426d6976d7,1276,0.0,0.0,Безопасность компьютерных систем,Statistical Learning Theory,Моделирование временных рядов,Компьютерное зрение,Проектирование и разработка высоконагруженных сервисов,Методы сжатия и передачи медиаданных,Да,0.1086956521739131,173.0,Введение в дифференциальную геометрию,0.0,,
2020-05-18 13:31:45.687,9775834d44b69d181c5fb0c0af57c783,1231,0.0,0.0,Байесовские методы машинного обучения,Анализ неструктурированных данных,Глубинное обучение в обработке звука,Обучение с подкреплением,Генеративные модели в машинном обучении,Компьютерное зрение,Да,0.2101449275362319,171.0,DevOps,0.0,,
2020-05-18 13:43:47.600,6ef08b5cfd42ecdd713466cb4b7b41b7,1139,0.0,0.0,Высокопроизводительные вычисления,Безопасность компьютерных систем,Моделирование временных рядов,Конфликты и кооперация,Проектирование и разработка высоконагруженных сервисов,Методы сжатия и передачи медиаданных,Да,0.5579710144927537,176.0,DevOps,0.0,,
2020-05-18 13:51:01.165,c749f69f66d40cdfb3821745951be896,1017,0.0,0.0,Анализ неструктурированных данных,Сбор и обработка данных с помощью краудсорсинга,Моделирование временных рядов,Обучение с подкреплением,Проектирование и разработка высоконагруженных сервисов,Компьютерное зрение,Да,0.9347826086956522,172.0,DevOps,0.0,,
2020-05-18 14:29:51.415,fecff7bd30995d16b59fb392d47b3760,1278,0.0,0.0,Анализ неструктурированных данных,Безопасность компьютерных систем,Байесовские методы машинного обучения,Обучение с подкреплением,Компьютерное зрение,Генеративные модели в машинном обучении,Да,0.09420289855072461,171.0,DevOps,0.0,,
2020-05-18 14:34:20.443,15163c0c088c0ba42e1c77c9f3eabc81,1235,0.0,0.0,Глубинное обучение в обработке звука,Сбор и обработка данных с помощью краудсорсинга,Моделирование временных рядов,Конфликты и кооперация,Методы сжатия и передачи медиаданных,Символьные вычисления,Да,0.2028985507246377,177.0,Введение в дифференциальную геометрию,0.0,,
2020-05-18 14:55:38.053,0d85933f07516e8871e9415c1d95ddbe,1202,0.0,0.0,Высокопроизводительные вычисления,Высокопроизводительные вычисления,Высокопроизводительные вычисления,Методы сжатия и передачи медиаданных,Проектирование и разработка высоконагруженных сервисов,Методы сжатия и передачи медиаданных,Да,0.3188405797101449,175.0,DevOps,0.0,,
2020-05-18 15:11:26.093,f36d508e6129c7b248cc707b71c2a551,1184,0.0,0.0,Statistical Learning Theory,Сбор и обработка данных с помощью краудсорсинга,Байесовские методы машинного обучения,Компьютерное зрение,Генеративные модели в машинном обучении,Численные методы,Да,0.3913043478260869,171.0,Соревновательный анализ данных,0.0,,
2020-05-18 15:22:11.990,a207faa550aba9ebf30537be445012cc,1238,0.0,0.0,Глубинное обучение в обработке звука,Безопасность компьютерных систем,Высокопроизводительные вычисления,Проектирование и разработка высоконагруженных сервисов,Обучение с подкреплением,Компьютерное зрение,Да,0.1811594202898551,175.0,DevOps,0.0,,
2020-05-18 15:27:11.546,5bb63d6635c5f4c530b727fe1d6d84bf,1178,0.0,0.0,Глубинное обучение в обработке звука,Высокопроизводительные вычисления,Безопасность компьютерных систем,Методы сжатия и передачи медиаданных,Конфликты и кооперация,Численные методы,Да,0.4202898550724637,176.0,DevOps,0.0,,
2020-05-18 17:26:18.170,8cc921fb155319d983cf72e9a6e8caa8,1201,0.0,0.0,Statistical Learning Theory,Высокопроизводительные вычисления,Байесовские методы машинного обучения,Проектирование и разработка высоконагруженных сервисов,Методы сжатия и передачи медиаданных,Символьные вычисления,Да,0.3260869565217391,173.0,Введение в дифференциальную геометрию,0.0,,
2020-05-18 17:29:43.114,1da702d51a0a1829bb1bc33011aec5f0,1148,0.0,0.0,Statistical Learning Theory,Байесовские методы машинного обучения,Безопасность компьютерных систем,Проектирование и разработка высоконагруженных сервисов,Компьютерное зрение,Символьные вычисления,Да,0.5217391304347826,173.0,Введение в дифференциальную геометрию,0.0,,
2020-05-18 18:01:57.138,39e61b4b01ae9201a1e0f89e36e7882e,1277,0.0,0.0,Высокопроизводительные вычисления,Сбор и обработка данных с помощью краудсорсинга,Statistical Learning Theory,Проектирование и разработка высоконагруженных сервисов,Методы сжатия и передачи медиаданных,Компьютерное зрение,Да,0.1014492753623188,175.0,DevOps,0.0,,
2020-05-18 18:04:18.543,93da3d13e0ae40a97367b0c16d497399,1090,0.0,0.0,Принятие решений в условиях риска и неопределённости,Моделирование временных рядов,Глубинное обучение в обработке звука,Конфликты и кооперация,Методы сжатия и передачи медиаданных,Символьные вычисления,Да,0.7391304347826086,177.0,Введение в дифференциальную геометрию,0.0,,
2020-05-18 18:13:35.809,c976c868dd660e792ab82ba8d9e02506,1087,0.0,0.0,Высокопроизводительные вычисления,Безопасность компьютерных систем,Сбор и обработка данных с помощью краудсорсинга,Проектирование и разработка высоконагруженных сервисов,Методы сжатия и передачи медиаданных,Компьютерное зрение,Да,0.7536231884057971,176.0,DevOps,0.0,,
2020-05-18 18:14:38.722,fe631bea98b075dd781e11df3987533b,1085,0.0,0.0,Statistical Learning Theory,Моделирование временных рядов,Высокопроизводительные вычисления,Символьные вычисления,Конфликты и кооперация,Численные методы,Да,0.7753623188405797,173.0,Введение в дифференциальную геометрию,0.0,,
2020-05-18 18:22:26.260,f2e1cfc27a724879ac2a8c98004c14b0,981,0.0,0.0,Принятие решений в условиях риска и неопределённости,Моделирование временных рядов,Глубинное обучение в обработке звука,Обучение с подкреплением,Компьютерное зрение,Методы сжатия и передачи медиаданных,Да,0.9782608695652174,173.0,DevOps,0.0,,
2020-05-18 18:24:13.190,6338b6eeb16faedc58d30d2f45c89a4c,1132,0.0,0.0,Сбор и обработка данных с помощью краудсорсинга,Моделирование временных рядов,Анализ неструктурированных данных,Обучение с подкреплением,Конфликты и кооперация,Компьютерное зрение,Да,0.5797101449275363,172.0,Соревновательный анализ данных,0.0,,
2020-05-18 18:27:32.822,7fcf56aae6836855a689000a50e80360,1145,0.0,0.0,Безопасность компьютерных систем,Безопасность компьютерных систем,Безопасность компьютерных систем,Символьные вычисления,Символьные вычисления,Символьные вычисления,Да,0.536231884057971,173.0,Введение в дифференциальную геометрию,0.0,,
